,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,panel_type_IPS,DisplayType,IsTouchscreen,Resolution_Width,Resolution_Height,CPU_brand,CPU_series_model_gen_type,CPU_speed_GHz,Memory_Capacity,Type,Total_Memory_Capacity_GB,GPU_Brand,GPU_Series,GPU_model_no,Ram_GB,Weight_kg
1030,HP,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.64kg,51841.44,0,Not_given,0,1366,768,Intel,Core i5 7200U,2.5,256GB,SSD,256.0,Intel,HD Graphics,620,4.0,1.64
1031,Acer,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6GB,1TB HDD,AMD Radeon R5,Windows 10,2.1kg,21791.52,0,Not_given,0,1366,768,Amd,A9-Series 9420,3.0,1024GB,HDD,1024.0,AMD,Radeon,R5,6.0,2.1
1032,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7kg,63499.104,0,Full HD,0,1920,1080,Intel,Core i7 7700HQ,2.8,128GB + 1024GB,SSD+HDD,1152.0,Nvidia,GeForce GTX,1050,8.0,2.7
1033,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.95kg,63669.6,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.95
1034,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.84kg,65480.5872,0,Full HD,0,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.84
1035,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.26kg,71874.72,0,Full HD,0,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.26
1036,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.04kg,39533.76,0,Not_given,0,1366,768,Intel,Core i5 7200U,2.5,500GB,HDD,500.0,Intel,HD Graphics,620,4.0,2.04
1037,Toshiba,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.47kg,91908.0,1,Full HD,0,1920,1080,Intel,Core i7 6600U,2.6,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.47
1038,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,2.09kg,56633.976,0,Full HD,0,1920,1080,Intel,Core i5 6300U,2.4,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,2.09
1039,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.64kg,53839.9728,0,Full HD,0,1920,1080,Intel,Core i5 7200U,2.5,256GB,SSD,256.0,Intel,HD Graphics,620,8.0,1.64
1040,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.8kg,45128.16,1,Full HD,1,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,Intel,HD Graphics,520,4.0,1.8
1041,Vero,Notebook,14,1366x768,Intel Atom X5-Z8350 1.44GHz,2GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.45kg,11231.424,0,Not_given,0,1366,768,Intel,Atom X5-Z8350,1.44,32GB,Flash Storage,32.0,Intel,HD Graphics,400,2.0,1.45
1042,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16GB,256GB SSD,Nvidia GeForce 930M,Windows 10,2.4kg,75924.0,1,Full HD,0,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,Nvidia,GeForce,930M,16.0,2.4
1043,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.3kg,55922.688,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,2.3
1044,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,1.54kg,53280.0,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,1.54
1045,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD +  500GB HDD,Intel HD Graphics 520,Windows 10,1.84kg,112065.9552,0,Full HD,0,1920,1080,Intel,Core i5 6300U,2.4,256GB + 500GB,SSD+HDD,756.0,Intel,HD Graphics,520,8.0,1.84
1046,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.43kg,78268.32,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.43
1047,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78kg,82351.6992,1,Full HD,0,1920,1080,Intel,Core i7 6820HK,2.7,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,980M,16.0,3.78
1048,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.6kg,122010.6672,1,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,128GB + 1024GB,SSD+HDD,1152.0,Nvidia,GeForce GTX,980M,16.0,4.6
1049,Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.2kg,15339.312,0,Not_given,0,1366,768,Intel,Celeron Dual Core N3060,1.6,16GB,Flash Storage,16.0,Intel,HD Graphics,400,4.0,1.2
1050,Lenovo,Notebook,14,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.1kg,139593.6,1,Not_given,0,2560,1440,Intel,Core i7 6600U,2.6,256GB,SSD,256.0,Intel,HD Graphics,520,16.0,1.1
1051,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.91kg,52161.12,1,Full HD,0,1920,1080,Intel,Core i7 7500U,2.7,1024GB,HDD,1024.0,Nvidia,GeForce,940MX,8.0,1.91
1052,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.3kg,58288.32,1,Full HD,1,1920,1080,Intel,Core i5 7200U,2.7,256GB,SSD,256.0,Intel,HD Graphics,620,8.0,2.3
1053,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.04kg,52161.12,0,Not_given,0,1366,768,Intel,Core i5 7200U,2.5,256GB,SSD,256.0,Intel,HD Graphics,620,4.0,2.04
1054,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16GB,1TB SSD,Intel HD Graphics 620,Windows 10,1.2kg,120093.12,0,Quad HD+,1,3200,1800,Intel,Core i7 7500U,2.7,1024GB,SSD,1024.0,Intel,HD Graphics,620,16.0,1.2
1055,HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.31kg,37570.392,0,Not_given,0,1366,768,Intel,Core i3 6100U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,2.31
1056,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Intel HD Graphics 620,No OS,1.96kg,26586.72,0,Not_given,0,1366,768,Intel,Core i5 7200U,2.5,500GB,HDD,500.0,Intel,HD Graphics,620,4.0,1.96
1057,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8GB,1TB HDD,AMD Radeon R5,Windows 10,2.4kg,23922.72,0,Not_given,0,1366,768,Amd,A8-Series 7410,2.2,1024GB,HDD,1024.0,AMD,Radeon,R5,8.0,2.4
1058,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.6kg,69210.72,1,Full HD,1,1920,1080,Intel,Core i7 7500U,2.7,256GB,SSD,256.0,Intel,HD Graphics,620,12.0,1.6
1059,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94kg,96916.32,0,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,1060,16.0,2.94
1061,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1TB HDD,Nvidia GeForce GTX 965M,No OS,4kg,53173.44,1,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,1024GB,HDD,1024.0,Nvidia,GeForce GTX,965M,16.0,4.0
1062,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Intel HD Graphics,Windows 10,2.25kg,29783.52,0,Full HD,0,1920,1080,Intel,Core i5 7200U,2.5,1024GB,HDD,1024.0,Intel,HD Graphics,Generic,4.0,2.25
1063,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,2TB HDD,AMD Radeon R7 M445,Windows 10,2.32kg,52746.6672,0,Full HD,0,1920,1080,Intel,Core i7 7500U,2.7,2048GB,HDD,2048.0,AMD,Radeon,R7 M445,16.0,2.32
1064,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8kg,102777.12,0,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,1060,16.0,1.8
1065,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.29kg,77682.24,0,Full HD,0,1920,1080,Intel,Core i7 7500U,2.7,256GB,SSD,256.0,Intel,HD Graphics,620,8.0,1.29
1066,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64GB,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58kg,211788.0,1,Full HD,0,1920,1080,Intel,Core i7 6820HK,2.7,1024GB,SSD,1024.0,Nvidia,GeForce GTX,980,64.0,3.58
1067,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.62kg,42517.9728,0,Full HD,1,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.62
1068,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21kg,70809.12,0,4K Ultra HD,0,3840,2160,Intel,Core i7 6700HQ,2.6,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,970M,16.0,3.21
1069,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8GB,256GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.920kg,69264.0,1,Retina Display,0,2304,1440,Intel,Core M,1.1,256GB,Flash Storage,256.0,Intel,HD Graphics,515,8.0,0.92
1070,Dell,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.06kg,25679.8944,0,Not_given,0,1366,768,Intel,Core i3 6100U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,2.06
1071,HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.31kg,63882.72,0,Not_given,0,1366,768,Intel,Core i5 6200U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,2.31
1072,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.26kg,63882.72,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.26
1073,HP,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.49kg,58075.2,0,Full HD,0,1920,1080,Intel,Core i7 7500U,2.7,256GB,SSD,256.0,Intel,HD Graphics,620,8.0,1.49
1074,Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.3kg,91294.7472,1,Full HD,1,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.3
1075,Lenovo,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8GB,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0kg,35111.52,0,Not_given,0,1600,900,Intel,Core i5 6200U,2.3,1024GB,HDD,1024.0,AMD,Radeon,R5 M330,8.0,3.0
1076,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4GB,1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3kg,52054.56,1,Full HD,0,1920,1080,Intel,Core i5 6300HQ,2.3,1024GB,HDD,1024.0,Nvidia,GeForce GTX,950M,4.0,2.3
1077,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78kg,133146.72,0,Full HD,0,1920,1080,Intel,Core i7 7700HQ,2.8,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,1070,16.0,3.78
1078,Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.1kg,28771.2,0,Not_given,0,1366,768,Intel,Core i5 6200U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,2.1
1079,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,2.31kg,50083.2,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,2.31
1080,Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,Intel HD Graphics 515,Windows 10,0.99kg,74538.72,1,Not_given,1,2560,1440,Intel,Core M 6Y75,1.2,512GB,SSD,512.0,Intel,HD Graphics,515,8.0,0.99
1081,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32GB,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6kg,172627.2,1,Full HD,0,1920,1080,Intel,Core i7 6820HK,2.7,512GB + 1024GB,Hybrid + SSD,1536.0,Nvidia,GeForce GTX,980M,32.0,4.6
1082,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69kg,34433.2656,1,Not_given,1,1920,1200,Intel,Atom x5-Z8550,1.44,64GB,Flash Storage,64.0,Intel,HD Graphics,400,4.0,0.69
1083,HP,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.3kg,109170.72,1,4K Ultra HD,0,3840,2160,Intel,Core i7 7500U,2.7,512GB,SSD,512.0,Intel,HD Graphics,620,16.0,1.3
1084,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.18kg,39960.0,0,Full HD,0,1920,1080,Intel,Core i5 7200U,2.5,256GB,SSD,256.0,Intel,HD Graphics,620,8.0,2.18
1085,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,1.54kg,54931.1472,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,1.54
1086,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,AMD FirePro W4190M,Windows 7,1.9kg,79653.6,0,Full HD,0,1920,1080,Intel,Core i7 6500U,2.5,256GB,SSD,256.0,AMD,FirePro,W4190M,8.0,1.9
1087,Lenovo,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,180GB SSD,Intel HD Graphics 520,Windows 7,1.7kg,63882.72,0,Full HD,0,1920,1080,Intel,Core i5 6200U,2.3,180GB,SSD,180.0,Intel,HD Graphics,520,8.0,1.7
1088,HP,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4GB,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.29kg,32767.2,0,Quad HD+,0,3200,1800,Intel,Pentium Dual Core 4405Y,1.5,32GB,Flash Storage,32.0,Intel,HD Graphics,515,4.0,1.29
1089,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4GB,500GB HDD,AMD Radeon R5,Windows 10,2.4kg,20619.36,0,Not_given,0,1366,768,Amd,A8-Series 7410,2.2,500GB,HDD,500.0,AMD,Radeon,R5,4.0,2.4
1090,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4GB,500GB HDD,Intel HD Graphics,Linux,2.2kg,20965.1472,0,Not_given,0,1366,768,Intel,Pentium Quad Core N3700,1.6,500GB,HDD,500.0,Intel,HD Graphics,Generic,4.0,2.2
1091,HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Intel HD Graphics 520,No OS,1.86kg,18434.3472,0,Not_given,0,1366,768,Intel,Core i3 6006U,2.0,1024GB,HDD,1024.0,Intel,HD Graphics,520,4.0,1.86
1092,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7kg,85194.72,1,Full HD,0,1920,1080,Intel,Core i7 7700HQ,2.8,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,1060,8.0,2.7
1093,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,AMD Radeon 530,Windows 10,1.4kg,43601.688,1,Full HD,0,1920,1080,Intel,Core i5 8250U,1.6,256GB,SSD,256.0,AMD,Radeon,530,4.0,1.4
1094,HP,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,Intel HD Graphics 520,Windows 7,2.4kg,85194.72,0,Not_given,0,1366,768,Intel,Core i5 6200U,2.3,128GB,SSD,128.0,Intel,HD Graphics,520,4.0,2.4
1095,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4kg,42570.72,0,Full HD,0,1920,1080,Intel,Core i5 7200U,2.5,256GB + 1024GB,SSD+HDD,1280.0,Nvidia,GeForce GTX,950M,8.0,2.4
1096,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36kg,34035.264,0,Full HD,0,1920,1080,Intel,Core i5 7200U,2.5,1024GB,HDD,1024.0,AMD,Radeon,R7 M445,8.0,2.36
1097,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,Nvidia GeForce GTX 965M,Windows 10,2.6kg,85194.72,0,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,256GB,SSD,256.0,Nvidia,GeForce GTX,965M,8.0,2.6
1098,HP,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,1TB HDD,Intel HD Graphics 405,Windows 10,1.96kg,26640.0,0,Not_given,0,1366,768,Intel,Pentium Quad Core N3710,1.6,1024GB,HDD,1024.0,Intel,HD Graphics,405,4.0,1.96
1099,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3kg,122490.72,1,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,128GB + 1024GB,SSD+HDD,1152.0,Nvidia,GeForce GTX,980M,16.0,4.3
1100,Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,1.5kg,60480.792,0,Not_given,0,1366,768,Intel,Core i3 6100U,2.3,500GB,HDD,500.0,Intel,HD Graphics,520,4.0,1.5
1101,Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,128GB SSD,Intel HD Graphics 520,Windows 7,1.5kg,62176.1616,0,Not_given,0,1366,768,Intel,Core i3 6100U,2.3,128GB,SSD,128.0,Intel,HD Graphics,520,4.0,1.5
1102,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB SSD,Intel HD Graphics,Chrome OS,2.20kg,11135.52,0,Not_given,0,1366,768,Intel,Celeron Dual Core 3205U,1.5,16GB,SSD,16.0,Intel,HD Graphics,Generic,4.0,2.2
1103,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1TB HDD,AMD FirePro W6150M,Windows 7,3.0kg,154458.72,1,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,1024GB,HDD,1024.0,AMD,FirePro,W6150M,8.0,3.0
1104,Lenovo,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4kg,63882.72,0,Full HD,0,1920,1080,Intel,Core i7 7700HQ,2.8,512GB,SSD,512.0,Nvidia,GeForce GTX,1050 Ti,16.0,2.4
1105,Dell,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.5kg,75289.968,0,Not_given,0,1366,768,Intel,Core i5 6200U,2.3,256GB,SSD,256.0,Intel,HD Graphics,520,8.0,1.5
1106,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9kg,80516.2032,0,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,128GB + 1024GB,SSD+HDD,1152.0,Nvidia,GeForce GTX,960M,8.0,2.9
1107,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.1kg,46193.76,1,Full HD,1,1920,1080,Intel,Core i5 6200U,2.3,256GB,SSD,256.0,Intel,HD Graphics,520,4.0,2.1
1108,HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4GB,1TB HDD,AMD Radeon R4,Windows 10,2.1kg,21205.44,0,Full HD,0,1920,1080,Amd,A6-Series 9220,2.5,1024GB,HDD,1024.0,AMD,Radeon,R4,4.0,2.1
1109,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.59kg,71341.92,1,Full HD,0,1920,1080,Intel,Core i7 6700HQ,2.6,128GB + 1024GB,SSD+HDD,1152.0,Nvidia,GeForce GTX,960M,16.0,2.59
1110,HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8GB,256GB SSD,Intel HD Graphics 515,Windows 10,1.16kg,90522.72,0,Quad HD+,1,3200,1800,Intel,Core M 6Y54,1.1,256GB,SSD,256.0,Intel,HD Graphics,515,8.0,1.16
1111,Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,AMD Radeon R5 M315,Windows 7,2.24kg,40980.312,0,Not_given,0,1366,768,Intel,Core i5 6200U,2.3,500GB,HDD,500.0,AMD,Radeon,R5 M315,4.0,2.24
1112,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,2.1kg,22857.12,0,Not_given,0,1366,768,Intel,Core i3 6006U,2.0,128GB,SSD,128.0,Intel,HD Graphics,520,4.0,2.1
1113,HP,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.16kg,104908.32,0,Full HD,0,1920,1080,Intel,Core i7 6500U,2.5,512GB,SSD,512.0,Intel,HD Graphics,520,8.0,1.16
1114,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Intel HD Graphics 400,Android,0.69kg,29250.72,1,Not_given,1,1920,1200,Intel,Atom x5-Z8550,1.44,64GB,Flash Storage,64.0,Intel,HD Graphics,400,4.0,0.69
1115,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8GB,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23kg,73473.12,0,Full HD,0,1920,1080,Intel,Core i7 7560U,2.4,256GB,SSD,256.0,Intel,Iris Plus,640,8.0,1.23
1116,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6kg,146519.4672,1,Full HD,0,1920,1080,Intel,Core i7 6820HK,2.7,256GB + 1024GB,Hybrid + SSD,1280.0,Nvidia,GeForce GTX,980M,16.0,4.6
